stid	a1	a2	a3	a4	a5	a6	a7
Kpne-ST-131	Kpne-gapA-2	Kpne-mdh-13	Kpne-tonB-19	Kpne-infB-1	Kpne-pgi-10	Kpne-rpoB-1	Kpne-phoE-23
Kpne-ST-132	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-36	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-1
Kpne-ST-133	Kpne-gapA-12	Kpne-mdh-1	Kpne-tonB-36	Kpne-infB-1	Kpne-pgi-2	Kpne-rpoB-1	Kpne-phoE-5
Kpne-ST-134	Kpne-gapA-3	Kpne-mdh-2	Kpne-tonB-4	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-1
Kpne-ST-135	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-15	Kpne-infB-6	Kpne-pgi-15	Kpne-rpoB-1	Kpne-phoE-11
Kpne-ST-136	Kpne-gapA-5	Kpne-mdh-20	Kpne-tonB-11	Kpne-infB-3	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-7
Kpne-ST-137	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-12	Kpne-infB-21	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-9
Kpne-ST-138	Kpne-gapA-18	Kpne-mdh-26	Kpne-tonB-49	Kpne-infB-22	Kpne-pgi-23	Kpne-rpoB-13	Kpne-phoE-31
Kpne-ST-139	Kpne-gapA-18	Kpne-mdh-25	Kpne-tonB-50	Kpne-infB-22	Kpne-pgi-22	Kpne-rpoB-19	Kpne-phoE-11
Kpne-ST-140	Kpne-gapA-14	Kpne-mdh-2	Kpne-tonB-4	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-1
Kpne-ST-141	Kpne-gapA-19	Kpne-mdh-26	Kpne-tonB-51	Kpne-infB-23	Kpne-pgi-22	Kpne-rpoB-13	Kpne-phoE-32
Kpne-ST-142	Kpne-gapA-20	Kpne-mdh-27	Kpne-tonB-51	Kpne-infB-22	Kpne-pgi-24	Kpne-rpoB-20	Kpne-phoE-33
Kpne-ST-143	Kpne-gapA-17	Kpne-mdh-29	Kpne-tonB-53	Kpne-infB-19	Kpne-pgi-25	Kpne-rpoB-21	Kpne-phoE-35
Kpne-ST-144	Kpne-gapA-17	Kpne-mdh-28	Kpne-tonB-52	Kpne-infB-19	Kpne-pgi-20	Kpne-rpoB-18	Kpne-phoE-34
Kpne-ST-145	Kpne-gapA-4	Kpne-mdh-1	Kpne-tonB-54	Kpne-infB-1	Kpne-pgi-26	Kpne-rpoB-5	Kpne-phoE-4
Kpne-ST-146	Kpne-gapA-16	Kpne-mdh-30	Kpne-tonB-55	Kpne-infB-24	Kpne-pgi-27	Kpne-rpoB-22	Kpne-phoE-36
Kpne-ST-147	Kpne-gapA-3	Kpne-mdh-6	Kpne-tonB-38	Kpne-infB-4	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-7
Kpne-ST-148	Kpne-gapA-4	Kpne-mdh-31	Kpne-tonB-6	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-23	Kpne-phoE-16
Kpne-ST-149	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-8	Kpne-infB-25	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-4
Kpne-ST-150	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-43	Kpne-infB-5	Kpne-pgi-28	Kpne-rpoB-1	Kpne-phoE-4
Kpne-ST-151	Kpne-gapA-4	Kpne-mdh-32	Kpne-tonB-10	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-7
Kpne-ST-152	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-56	Kpne-infB-3	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-1
Kpne-ST-153	Kpne-gapA-21	Kpne-mdh-33	Kpne-tonB-8	Kpne-infB-3	Kpne-pgi-26	Kpne-rpoB-1	Kpne-phoE-1
Kpne-ST-154	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-31	Kpne-infB-26	Kpne-pgi-1	Kpne-rpoB-24	Kpne-phoE-37
Kpne-ST-155	Kpne-gapA-22	Kpne-mdh-1	Kpne-tonB-1	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-3
Kpne-ST-156	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-57	Kpne-infB-1	Kpne-pgi-26	Kpne-rpoB-1	Kpne-phoE-4
Kpne-ST-157	Kpne-gapA-2	Kpne-mdh-34	Kpne-tonB-9	Kpne-infB-3	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-7
Kpne-ST-158	Kpne-gapA-1	Kpne-mdh-35	Kpne-tonB-14	Kpne-infB-4	Kpne-pgi-1	Kpne-rpoB-25	Kpne-phoE-10
Kpne-ST-159	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-58	Kpne-infB-27	Kpne-pgi-1	Kpne-rpoB-26	Kpne-phoE-16
